user_id,user_archetype,user_home_latitude,user_home_longitude,user_preferred_categories,transaction_id,timestamp,amount,merchant_id,merchant_name,merchant_category,merchant_latitude,merchant_longitude,transaction_type,transaction_latitude,transaction_longitude,distance_from_home,device_id,device_type,is_trusted_device,cvv_provided,three_d_secure,auth_attempts,is_fraud
7517fa6e-5b58-4722-9573-1f4b03ce548a,Frugal Minimalist,40.9786,-123.5951,"Grocery,Public Transport,Discount Stores,Utilities",TX004,2024-11-04 12:00:00,30.0,M004,Utility Company,Utilities,40.978,-123.5955,in-person,40.978,-123.5955,0.5,D004,mobile,True,True,authenticated,1,False
7517fa6e-5b58-4722-9573-1f4b03ce548a,Frugal Minimalist,40.9786,-123.5951,"Grocery,Public Transport,Discount Stores,Utilities",TX005,2024-11-05 15:30:00,125.0,M005,Nearby Grocery Market,Grocery,40.9705,-123.595,in-person,40.9705,-123.595,2.5,D005,mobile,True,True,authenticated,1,False
7517fa6e-5b58-4722-9573-1f4b03ce548a,Frugal Minimalist,40.9786,-123.5951,"Grocery,Public Transport,Discount Stores,Utilities",TX006,2024-11-06 11:20:00,75.45,M006,Utility Bill Payment,Utilities,40.9786,-123.5951,online,40.9786,-123.5951,0.0,D006,desktop,True,True,authenticated,1,False
7517fa6e-5b58-4722-9573-1f4b03ce548a,Frugal Minimalist,40.9786,-123.5951,"Grocery,Public Transport,Discount Stores,Utilities",TX007,2024-11-07 14:00:00,19.9,M007,Public Transport Ticket,Public Transport,40.98,-123.591,in-person,40.98,-123.591,0.8,D007,mobile,True,True,authenticated,1,False
7517fa6e-5b58-4722-9573-1f4b03ce548a,Frugal Minimalist,40.9786,-123.5951,"Grocery,Public Transport,Discount Stores,Utilities",TX008,2024-11-08 16:45:00,14.5,M008,Small Grocery Store,Grocery,40.971,-123.592,in-person,40.971,-123.592,1.5,D008,mobile,True,True,authenticated,1,False
7517fa6e-5b58-4722-9573-1f4b03ce548a,Frugal Minimalist,40.9786,-123.5951,"Grocery,Public Transport,Discount Stores,Utilities",TX009,2024-11-09 10:15:00,12.99,M009,Online Discount Store,Discount Stores,40.9786,-123.5951,online,40.9786,-123.5951,0.0,D009,desktop,True,True,authenticated,1,False
7517fa6e-5b58-4722-9573-1f4b03ce548a,Frugal Minimalist,40.9786,-123.5951,"Grocery,Public Transport,Discount Stores,Utilities",TX010,2024-11-10 13:30:00,55.0,M010,Faraway Grocery Store,Grocery,41.0,-123.6,in-person,41.0,-123.6,15.0,D010,mobile,True,True,authenticated,1,False
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX001,2024-10-10 08:15:00,34.75,M001,Local Gas Station,Gas,37.2,-86.685,in-person,37.2,-86.685,1.0,D001,mobile,True,True,authenticated,1,False
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX002,2024-10-12 19:45:00,120.5,M002,Fine Dine Restaurant,Restaurant,37.2015,-86.689,in-person,37.2015,-86.689,1.2,D002,mobile,True,True,authenticated,1,False
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX003,2024-10-15 09:30:00,65.0,M003,Organic Store,Grocery,37.198,-86.6845,in-person,37.198,-86.6845,0.8,D003,mobile,True,True,authenticated,1,False
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX004,2024-10-20 13:00:00,88.25,M004,Car Wash,Automotive,37.2025,-86.688,in-person,37.2025,-86.688,2.5,D004,mobile,True,True,authenticated,1,False
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX005,2024-10-22 20:15:00,45.9,M005,Fast Food Joint,Restaurant,37.1998,-86.6865,in-person,37.1998,-86.6865,0.6,D005,mobile,True,True,authenticated,1,False
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX006,2024-10-24 18:30:00,112.35,M006,Wholesale Club,Grocery,37.19,-86.67,in-person,37.19,-86.67,8.0,D006,mobile,True,True,authenticated,1,False
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX007,2024-10-27 10:00:00,159.99,M007,Auto Parts Store,Automotive,37.17,-86.63,in-person,37.17,-86.63,15.0,D007,mobile,True,True,authenticated,1,False
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX008,2024-10-29 15:30:00,22.5,M008,Local Cafe,Coffee Shops,37.195,-86.6855,in-person,37.195,-86.6855,0.3,D008,mobile,True,True,authenticated,1,False
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX009,2024-10-31 11:45:00,202.0,M009,Online Retailer,Online Shopping,37.1992,-86.6878,online,37.1992,-86.6878,0.0,D009,desktop,True,True,authenticated,1,True
77aac72d-47f8-4e48-a6fc-ca3ec84d945b,Gig Economy Worker,37.1992,-86.6878,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX010,2024-11-01 14:00:00,79.99,M010,Local Grocery,Grocery,37.2005,-86.6885,in-person,37.2005,-86.6885,1.5,D010,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX001,2024-11-01 07:45:00,75.5,M001,Local Grocery,Grocery,41.258,-112.6801,in-person,41.258,-112.6801,2.5,D001,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX002,2024-11-02 12:30:00,45.0,M002,Downtown Coffee Shop,Coffee Shops,41.24,-112.7,in-person,41.24,-112.7,0.8,D002,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX003,2024-11-03 18:00:00,120.0,M003,Chain Fast Food,Fast Food,41.255,-112.69,in-person,41.255,-112.69,3.0,D003,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX004,2024-11-04 10:15:00,90.0,M004,Local Pharmacy,Healthcare,41.25,-112.685,in-person,41.25,-112.685,1.5,D004,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX005,2024-11-05 08:30:00,200.0,M005,Gas Station,Gas,41.245,-112.7,in-person,41.245,-112.7,1.2,D005,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX006,2024-11-06 14:00:00,35.75,M006,Organic Store,Grocery,41.26,-112.6805,in-person,41.26,-112.6805,4.0,D006,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX007,2024-11-07 17:30:00,60.0,M007,Chain Restaurant,Restaurant,41.2405,-112.6902,in-person,41.2405,-112.6902,3.5,D007,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX008,2024-11-08 09:00:00,150.0,M008,Service Station,Gas,40.9447,-112.5395,in-person,40.9447,-112.5395,28.0,D008,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX009,2024-11-09 13:00:00,250.0,M009,Medical Lab,Healthcare,40.5123,-112.5014,in-person,40.5123,-112.5014,35.0,D009,mobile,True,True,authenticated,1,False
77c97c32-3f86-4332-8ee3-6709a32dd75f,Healthcare Worker,41.2479425071693,-112.69785902477054,"Grocery,Restaurant,Healthcare,Gas,Coffee Shops",TX010,2024-11-10 16:45:00,225.0,M010,Bakery Cafe,Coffee Shops,41.7,-112.9,in-person,41.7,-112.9,48.0,D010,mobile,True,True,authenticated,1,False
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX001,2024-10-15 14:30:00,42.75,M001,Campus Coffee House,Coffee Shops,27.362,-97.98,in-person,27.362,-97.98,1.5,D001,mobile,True,True,authenticated,1,False
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX002,2024-10-17 19:45:00,85.0,M002,Pizza Palace,Restaurant,27.35,-97.97,in-person,27.35,-97.97,2.3,D002,mobile,True,True,authenticated,1,False
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX003,2024-10-20 12:00:00,120.0,M003,Local Bookstore,Books,27.36,-97.975,in-person,27.36,-97.975,0.7,D003,mobile,True,True,authenticated,1,False
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX004,2024-10-22 18:00:00,67.5,M004,Cinema 10,Entertainment,27.345,-97.965,in-person,27.345,-97.965,3.5,D004,mobile,True,True,authenticated,1,False
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX005,2024-10-25 15:15:00,30.0,M005,Grocery Outlet,Grocery,27.37,-97.978,in-person,27.37,-97.978,4.0,D005,mobile,True,True,authenticated,1,False
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX006,2024-10-27 13:00:00,45.9,M006,Fast Food Joint,Fast Food,27.355,-97.972,in-person,27.355,-97.972,2.8,D006,mobile,True,True,authenticated,1,False
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX007,2024-10-30 11:00:00,99.99,M007,Online Learning Platform,Education,27.0,-97.0,online,27.0,-97.0,30.0,D007,laptop,True,True,authenticated,1,False
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX008,2024-11-01 16:00:00,150.0,M008,Concert Hall,Entertainment,27.5,-97.6,in-person,27.5,-97.6,40.0,D008,mobile,False,True,not_authenticated,2,True
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX009,2024-11-03 10:00:00,130.5,M009,Super Grocery,Grocery,27.377,-97.95,in-person,27.377,-97.95,7.2,D009,mobile,True,True,authenticated,1,False
78290e29-dc67-480d-864c-94eaae19559b,College Student,27.3572,-97.9754,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX010,2024-11-04 19:00:00,25.0,M010,Local Bakery,Bakery Cafe,27.365,-97.975,in-person,27.365,-97.975,1.1,D010,mobile,True,True,authenticated,1,False
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX009,2024-10-28 18:00:00,210.0,M009,Online Subscription,Online Services,40.0,-115.0,online,40.0,-115.0,60.0,D009,desktop,False,True,not_authenticated,2,True
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX010,2024-10-29 09:00:00,60.0,M010,Restaurant,Restaurant,40.95,-116.51,in-person,40.95,-116.51,5.0,D010,mobile,True,True,authenticated,1,False
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX006,2024-10-30 21:00:00,200.0,M006,National Chain,Fast Food,40.8,-116.6,in-person,40.8,-116.6,10.0,D006,mobile,True,True,authenticated,1,False
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX008,2024-11-01 12:30:00,175.0,M008,Fast Food,Fast Food,40.7,-116.8,in-person,40.7,-116.8,30.0,D008,mobile,True,True,authenticated,1,False
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX003,2024-11-01 19:45:00,85.0,M003,Digital Content,Online Services,40.9,-116.0,online,40.9,-116.0,20.0,D003,tablet,False,True,not_authenticated,1,True
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX005,2024-11-02 13:30:00,30.0,M005,Bakery Cafe,Coffee Shops,40.9355,-116.51,in-person,40.9355,-116.51,0.4,D005,mobile,True,True,authenticated,1,False
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX002,2024-11-03 11:00:00,120.0,M002,Airline,Travel,39.1234,-115.5678,online,39.1234,-115.5678,48.0,D002,laptop,True,True,authenticated,1,False
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX001,2024-11-04 15:30:00,45.75,M001,Local Cafe,Coffee Shops,40.9401,-116.5,in-person,40.9401,-116.5,3.5,D001,mobile,True,True,authenticated,1,False
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX007,2024-11-04 22:00:00,90.0,M007,Co-working Space,Co-working,40.93,-116.512,in-person,40.93,-116.512,2.5,D007,mobile,True,True,authenticated,1,False
7851fe41-4e27-4d88-93e5-f21e7d28f017,Digital Nomad,40.9351,-116.5163,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX004,2024-11-05 09:15:00,150.5,M004,Travel Agency,Travel,40.95,-116.4,in-person,40.95,-116.4,8.0,D004,mobile,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX007,2024-10-20 16:30:00,120.0,M007,Discount Store,Discount Stores,41.8,-82.3,in-person,41.8,-82.3,30.0,D007,mobile,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX006,2024-10-24 12:00:00,15.0,M006,Public Transport,Public Transport,41.7,-82.46,in-person,41.7,-82.46,8.0,D006,mobile,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX010,2024-10-25 13:30:00,32.75,M010,Local Market,Grocery,41.645,-82.485,in-person,41.645,-82.485,2.0,D010,mobile,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX005,2024-10-28 09:15:00,60.25,M005,Local Market,Grocery,41.655,-82.495,in-person,41.655,-82.495,1.5,D005,mobile,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX004,2024-10-29 14:10:00,90.0,M004,Utilities Provider,Utilities,41.65,-82.49,online,41.65,-82.49,0.1,D004,desktop,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX003,2024-10-31 17:30:00,40.75,M003,Discount Store,Discount Stores,41.67,-82.49,in-person,41.67,-82.49,6.0,D003,mobile,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX002,2024-11-01 11:00:00,75.5,M002,Organic Store,Grocery,41.64,-82.48,in-person,41.64,-82.48,4.0,D002,mobile,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX001,2024-11-02 15:45:00,25.0,M001,Local Market,Grocery,41.66,-82.5,in-person,41.66,-82.5,2.5,D001,mobile,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX008,2024-11-03 10:00:00,45.0,M008,Electric Company,Utilities,41.66,-82.54,online,41.66,-82.54,10.5,D008,desktop,True,True,authenticated,1,False
7876bdbc-9e44-464f-8c24-9889ce31ea0b,Frugal Minimalist,41.6536,-82.4969,"Grocery,Public Transport,Discount Stores,Utilities",TX009,2024-11-04 14:00:00,150.0,M009,Big Box Store,Discount Stores,41.73,-82.45,in-person,41.73,-82.45,20.0,D009,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX010,2024-10-10 14:00:00,30.0,M010,Small Retail Shop,Retail,36.1,-89.95,in-person,36.1,-89.95,25.0,D010,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX009,2024-10-15 11:30:00,200.0,M009,Supermarket,Grocery,36.05,-89.9,in-person,36.05,-89.9,20.0,D009,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX008,2024-10-20 18:15:00,180.0,M008,Garden Center,Home Improvement,36.0,-89.8,in-person,36.0,-89.8,12.0,D008,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX007,2024-10-24 16:00:00,85.0,M007,National Chain Electronics,Retail,35.44,-89.76,in-person,35.44,-89.76,10.0,D007,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX006,2024-10-25 10:10:00,120.75,M006,Organic Food Market,Grocery,35.45,-89.745,in-person,35.45,-89.745,8.0,D006,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX005,2024-10-26 19:30:00,65.0,M005,Fast Food Joint,Restaurant,35.4602,-89.725,in-person,35.4602,-89.725,4.0,D005,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX004,2024-10-28 12:15:00,150.0,M004,Home Improvement Warehouse,Home Improvement,35.467,-89.71,in-person,35.467,-89.71,3.0,D004,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX003,2024-10-30 15:20:00,34.99,M003,Nationwide Pharmacy,Pharmacy,35.4605,-89.715,in-person,35.4605,-89.715,2.0,D003,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX002,2024-11-03 14:45:00,78.2,M002,City Medical Lab,Healthcare,35.46,-89.72,in-person,35.46,-89.72,1.8,D002,mobile,True,True,authenticated,1,False
78790eb8-3f98-47af-a496-c63d748b6c83,Retiree,35.46891089583372,-89.71616790588811,"Healthcare,Grocery,Restaurant,Retail,Pharmacy,Home Improvement",TX001,2024-11-04 11:00:00,45.5,M001,Local Grocery Store,Grocery,35.475,-89.7,in-person,35.475,-89.7,2.5,D001,mobile,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX001,2024-11-01 08:15:00,45.75,M001,Local Market,Grocery,39.46,-116.1,in-person,39.46,-116.1,5.0,D001,mobile,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX002,2024-11-02 17:30:00,72.3,M002,Gas Station,Gas,39.44,-116.09,in-person,39.44,-116.09,3.5,D002,desktop,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX003,2024-11-03 11:00:00,120.0,M003,Service Station,Gas,39.45,-116.07,in-person,39.45,-116.07,7.0,D003,mobile,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX004,2024-11-04 15:45:00,63.5,M004,Auto Parts,Automotive,39.4405,-116.085,in-person,39.4405,-116.085,4.0,D004,mobile,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX005,2024-11-05 16:30:00,85.0,M005,Car Wash,Automotive,39.452,-116.095,in-person,39.452,-116.095,6.0,D005,mobile,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX006,2024-11-06 09:15:00,150.0,M006,Local Hardware Store,Hardware,39.445,-116.08,in-person,39.445,-116.08,3.0,D006,mobile,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX007,2024-11-07 10:00:00,47.99,M007,Wholesales Club,Grocery,39.485,-116.14,in-person,39.485,-116.14,9.0,D007,desktop,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX008,2024-11-08 18:40:00,200.0,M008,Agricultural Supply,Agriculture,39.475,-116.12,in-person,39.475,-116.12,12.0,D008,mobile,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX009,2024-11-09 16:30:00,90.0,M009,Hardware Depot,Hardware,40.0123,-115.09,in-person,40.0123,-115.09,30.0,D009,mobile,True,True,authenticated,1,False
789ff7fc-5609-4293-b87e-e5b6623cd8ed,Rural Resident,39.44841085280272,-116.09305612980114,"Gas,Grocery,Hardware,Agriculture,Automotive",TX010,2024-11-10 13:00:00,38.5,M010,Online Retailer,Grocery,0.0,0.0,online,0.0,0.0,0.0,D010,mobile,True,True,authenticated,1,False
78c61afe-eb42-4993-a2b8-f355435de3dd,Tech-Savvy Professional,36.8494,-84.0068,"Electronics,Online Services,Restaurant,Entertainment,Travel",TX001,2024-11-01 11:00:00,150.75,M001,Computer Store,Electronics,36.8584,-84.0203,in-person,36.8584,-84.0203,4.1,D001,mobile,True,True,authenticated,1,False
78c61afe-eb42-4993-a2b8-f355435de3dd,Tech-Savvy Professional,36.8494,-84.0068,"Electronics,Online Services,Restaurant,Entertainment,Travel",TX002,2024-11-02 19:30:00,300.0,M002,National Chain,Restaurant,36.8425,-84.0045,in-person,36.8425,-84.0045,1.6,D002,mobile,True,True,authenticated,1,False
78c61afe-eb42-4993-a2b8-f355435de3dd,Tech-Savvy Professional,36.8494,-84.0068,"Electronics,Online Services,Restaurant,Entertainment,Travel",TX003,2024-11-03 21:15:00,75.5,M003,Local Diner,Restaurant,36.85,-84.01,in-person,36.85,-84.01,0.9,D003,mobile,True,True,authenticated,1,False
78c61afe-eb42-4993-a2b8-f355435de3dd,Tech-Savvy Professional,36.8494,-84.0068,"Electronics,Online Services,Restaurant,Entertainment,Travel",TX004,2024-11-04 14:00:00,250.99,M004,Software Service,Online Services,0.0,0.0,online,0.0,0.0,0.0,D004,desktop,True,True,authenticated,1,True
78c61afe-eb42-4993-a2b8-f355435de3dd,Tech-Savvy Professional,36.8494,-84.0068,"Electronics,Online Services,Restaurant,Entertainment,Travel",TX005,2024-11-05 16:45:00,60.0,M005,Digital Content,Online Services,0.0,0.0,online,0.0,0.0,0.0,D005,mobile,True,True,authenticated,1,False
78c61afe-eb42-4993-a2b8-f355435de3dd,Tech-Savvy Professional,36.8494,-84.0068,"Electronics,Online Services,Restaurant,Entertainment,Travel",TX006,2024-11-06 12:30:00,320.5,M006,Amusement Park,Entertainment,36.89,-84.05,in-person,36.89,-84.05,15.0,D006,mobile,True,True,authenticated,1,False
78c61afe-eb42-4993-a2b8-f355435de3dd,Tech-Savvy Professional,36.8494,-84.0068,"Electronics,Online Services,Restaurant,Entertainment,Travel",TX007,2024-11-07 18:00:00,200.0,M007,Hotel,Travel,36.85,-84.04,in-person,36.85,-84.04,2.0,D007,mobile,True,True,authenticated,1,False
78c61afe-eb42-4993-a2b8-f355435de3dd,Tech-Savvy Professional,36.8494,-84.0068,"Electronics,Online Services,Restaurant,Entertainment,Travel",TX008,2024-11-08 10:00:00,95.25,M008,Arcade,Entertainment,36.84,-84.01,in-person,36.84,-84.01,1.2,D008,mobile,True,True,authenticated,1,False
78c61afe-eb42-4993-a2b8-f355435de3dd,Tech-Savvy Professional,36.8494,-84.0068,"Electronics,Online Services,Restaurant,Entertainment,Travel",TX009,2024-11-09 22:15:00,480.0,M009,Travel Agency,Travel,37.2,-84.5,in-person,37.2,-84.5,40.0,D009,mobile,True,True,authenticated,1,True
